Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PH,PH,PH,PH,PH,PH
Date,,,,,,
2000-01-03 00:00:00+00:00,21.478288650512695,32.54166793823242,34.20833206176758,32.33333206176758,34.20833206176758,593400
2000-01-04 00:00:00+00:00,20.62575340270996,31.25,32.83333206176758,31.25,32.54166793823242,217650
2000-01-05 00:00:00+00:00,20.62575340270996,31.25,31.833332061767578,31.083332061767578,31.416667938232422,420900
2000-01-06 00:00:00+00:00,21.010761260986328,31.833332061767578,31.833332061767578,30.75,31.333332061767578,1203450
2000-01-07 00:00:00+00:00,22.93583869934082,34.75,36.0,34.5,34.66666793823242,2630100
2000-01-10 00:00:00+00:00,22.660831451416016,34.33333206176758,35.625,33.83333206176758,34.75,774900
2000-01-11 00:00:00+00:00,22.08330535888672,33.45833206176758,34.54166793823242,33.33333206176758,34.16666793823242,523500
2000-01-12 00:00:00+00:00,22.385820388793945,33.91666793823242,34.125,33.58333206176758,33.625,1078950
2000-01-13 00:00:00+00:00,22.110809326171875,33.5,33.95833206176758,33.20833206176758,33.95833206176758,551550
2000-01-14 00:00:00+00:00,21.835798263549805,33.08333206176758,33.58333206176758,32.41666793823242,33.58333206176758,741150
2000-01-18 00:00:00+00:00,20.54323959350586,31.125,32.79166793823242,30.375,32.66666793823242,1312800
2000-01-19 00:00:00+00:00,21.065771102905273,31.916667938232422,31.916667938232422,30.5,30.666667938232422,899250
2000-01-20 00:00:00+00:00,20.928264617919922,31.708332061767578,32.66666793823242,31.541667938232422,32.66666793823242,862800
2000-01-21 00:00:00+00:00,20.57074546813965,31.166667938232422,32.0,30.666667938232422,31.708332061767578,755250
2000-01-24 00:00:00+00:00,19.498210906982422,29.541667938232422,31.208332061767578,29.416667938232422,31.208332061767578,783900
2000-01-25 00:00:00+00:00,18.975690841674805,28.75,29.666667938232422,28.5,29.583332061767578,556050
2000-01-26 00:00:00+00:00,19.388208389282227,29.375,29.75,27.875,28.875,1097700
2000-01-27 00:00:00+00:00,19.305713653564453,29.25,30.0,29.0,29.333332061767578,442500
2000-01-28 00:00:00+00:00,18.56318473815918,28.125,29.083332061767578,28.0,29.083332061767578,567150
2000-01-31 00:00:00+00:00,19.030691146850586,28.833332061767578,29.083332061767578,27.791667938232422,28.083332061767578,387900
2000-02-01 00:00:00+00:00,19.41571807861328,29.416667938232422,29.625,28.75,28.75,705450
